ID,MOXI
1,0.931655206044897
2,0.9419542176344101
3,0.948266596992219
4,0.9487670716723384
5,0.939380229906163
6,0.948266596992219
7,0.9532519359910426
8,0.9435139595500173
9,0.9372374375125425
10,0.9491048943019675
11,0.9517689971856904
12,0.9385102734232132
13,0.9520280438074071
14,0.8076056206145455
15,0.95024529899533
16,0.950032208935303
17,0.9513004108822825
18,0.9488230531287094
19,0.9419111645840935
20,0.948889294574652
21,0.9440529551438955
22,0.9487670716723384
23,0.9526116706858054
24,0.9451712074668929
25,0.9474438777265676
26,0.9492278564453439
27,0.953807145489999
28,0.9499525833113874
29,0.9164509990122804
30,0.942660168861968
31,0.9516793006520392
32,0.3658992064373499
33,0.5451517903391203
34,0.947339640107047
35,0.9365935229903963
36,0.9494833156827
37,0.9532519359910426
38,0.955063564983537
39,0.939380229906163
40,0.9428141274048474
41,0.9153442842742392
42,0.9438074133537142
43,0.8946536126689006
44,0.9507840287192902
45,0.9471932844238664
46,0.9166544772272677
47,0.9543368404874688
48,0.9487670716723384
49,0.5342762227502067
50,0.9465236234573299
51,0.901599180636736
52,0.9530277482183106
53,0.9114561355381824
54,0.9441283833620744
55,0.955903696109268
56,0.9211996471764957
57,0.9516793006520392
58,0.953833239157563
59,0.9523332104728985
60,0.9473178099143107
61,0.9411397879568004
62,0.9498821818717027
63,0.953125308561581
64,0.9541080713128448
65,0.9510463219182236
66,0.9491211278358207
67,0.9466180266835782
68,0.9494833156827
69,0.466492180651877
70,0.9437655754693376
71,0.9542354580184506
72,0.9493083330901445
73,0.9519793422114138
74,0.9450666138706133
75,0.9453060105561698
76,0.9493731124770677
77,0.9114561355381824
78,0.952160266754017
79,0.9473614217297959
80,0.9533440811300856
81,0.9511662718917372
82,0.9518214336009152
83,0.9227742751840222
84,0.9500217641242412
85,0.9216867425296112
86,0.9213921941777583
87,0.9172380074449528
88,0.9480412246025516
89,0.9451000783217235
90,0.9456893823333954
91,0.9272422666568323
92,0.9521940412862744
93,0.949174336620728
94,0.21807494834702032
95,0.946630017239117
96,0.9443756463787087
97,0.9511130724000872
98,0.9417621603060639
99,0.9530547861817399
100,0.9345868600314697
101,0.947327063295776
102,0.952403175123842
103,0.8310057580557643
104,0.5532368835350701
105,0.39011598040790785
106,0.9467839451156248
107,0.9521040777104937
108,0.9358581941886007
109,0.9527847454052156
110,0.9515874006803106
111,0.9345868600314697
112,0.9516426470296596
113,0.9551698766821005
114,0.4108784602187606
115,0.19196493580222126
116,0.5611998690831346
117,0.39011598040790785
118,0.9467839451156248
119,0.952582710682834
120,0.9496591100288395
121,0.16053584014989264
122,0.9459563328778496
123,0.9235883074759621
124,0.9173859804714719
125,0.24824015526390997
126,0.9521040777104937
127,0.7998567648368594
128,0.9467839451156248
129,0.516769747544725
130,0.21304050840864822
131,0.9521040777104937
132,0.24824015526390997
133,0.920446141936026
134,0.516769747544725
135,0.9521040777104937
136,0.9521040777104937
137,0.9513863336520495
138,0.9407200160807326
139,0.9345868600314697
140,0.8968139382106376
141,0.9487670716723384
142,0.934325834808823
143,0.9521040777104937
144,0.9457343886776414
145,0.9380652479937812
146,0.9489281268406186
147,0.9463399944710585
148,0.9312410989828227
149,0.9503949336885287
150,0.9372032643834531
151,0.9371723453139023
152,0.9510357983042687
153,0.9527146412250315
154,0.9503949336885287
155,0.9527146412250315
156,0.954067448971974
157,0.949295702510713
158,0.9450840596745581
159,0.937120049088791
160,0.9441823363568244
161,0.9185009623623449
162,0.9297800231596084
163,0.9327505889636434
164,0.9436451542742565
165,0.9448334224799554
166,0.15643449972427967
167,0.9393485556167496
168,0.9530557844292125
169,0.951313352448929
170,0.9297800231596084
171,0.9348422196048426
172,0.9506518158980046
173,0.9485860797909107
174,0.9516426470296596
175,0.5273523929651754
176,0.9521040777104937
177,0.5380082596959057
178,0.39779259193542804
179,0.9345868600314697
180,0.9391860299270609
181,0.24824015526390997
182,0.9345868600314697
183,0.9465667537944213
184,0.9487519485564793
185,0.9297800231596084
186,0.9489281268406186
187,0.8953420503255775
188,0.9535484786625744
189,0.9497139427251814
190,0.9448334224799554
191,0.9489281268406186
192,0.9530615308027748
193,0.7258456303107782
194,0.7258456303107782
195,0.9497550445204279
196,0.9201657721264751
197,0.9515790444245992
628,0.954409550726451
805,0.9472449535222289
809,0.24597233403468774
816,0.9207805578353979
826,0.9447049500047219
841,0.948642907468108
847,0.9450246912541824
893,0.9467482557544893
951,0.9507430731053712
952,0.9382411368458947
953,0.9519374196797449
954,0.9541726267944468
955,0.9471393842584633
956,0.9514278902894269
957,0.9546574250903016
958,0.9495710399016813
959,0.9532124238007406
960,0.9475596377465146
961,0.9525450608252837
962,0.9520763335734681
963,0.9547537874223607
964,0.9524911433658764
965,0.9313351739964536
966,0.9498105842781863
967,0.9515608226752437
968,0.9511682386642224
969,0.948448377178924
970,0.9515608226752437
971,0.9528520225280402
972,0.9509704712232939
973,0.9528520225280402
974,0.9513933582434545
975,0.950849649304691
976,0.9516426470296596
977,0.9535362521026013
978,0.9518424901288449
979,0.9505014728387781
980,0.9116493362183605
981,0.9501480148043564
982,0.9540387476663038
983,0.9444902359354391
984,0.9501480148043564
985,0.9529034527955246
986,0.9526764560528448
987,0.9518424901288449
988,0.9501559943911227
989,0.9412139174632814
990,0.948871379233458
991,0.946052619870269
992,0.9540387476663038
