ID,AMK
1,0.9620064352535591
2,0.9385429575316354
3,0.9814238555678606
4,0.9790794938027546
5,0.981856701441245
6,0.9814238555678606
7,0.9640912114022793
8,0.9375342492313249
9,0.9775858973356949
10,0.9573109172368517
11,0.9750930875331499
12,0.9580161443342693
13,0.976623389772328
14,0.9638268142097888
15,0.9719029440212029
16,0.9697499111848091
17,0.9883402888874786
18,0.9735850389865445
19,0.9832350027313818
20,0.9876146087849639
21,0.9758395245754441
22,0.9790794938027546
23,0.9605588135411186
24,0.9806052694787556
25,0.9813540614009924
26,0.9882045708849678
27,0.9909770948403406
28,0.9863648379646079
29,0.9826838995940822
30,0.9696413801597876
31,0.9710493177402789
32,0.8685166063597659
33,0.9121050320647629
34,0.9624302886304519
35,0.017808233821351258
36,0.9913390321599377
37,0.9640912114022793
38,0.9880227311288328
39,0.981856701441245
40,0.9840249184048462
41,0.9707599347365148
42,0.994694059082527
43,0.9690923598780823
44,0.9888891098871642
45,0.989794384447348
46,0.9701934859029114
47,0.9839801446648272
48,0.9790794938027546
49,0.9348264615997274
50,0.9362248954004717
51,0.988202967982433
52,0.9438396592773431
53,0.9538787990761011
54,0.9451437745094009
55,0.991915404068984
56,0.945067458304773
57,0.9710493177402789
58,0.964030935667778
59,0.9801899798278179
60,0.9365830191383916
61,0.8963877948906455
62,0.9880726405596729
63,0.9814661920479051
64,0.9464065991424448
65,0.9815019359279868
66,0.9858402161254025
67,0.9823390238999669
68,0.9913390321599377
69,0.9016677555185044
70,0.9801627256506568
71,0.9192041423920009
72,0.9353539352001988
73,0.939657793604655
74,0.9452938675136288
75,0.9769804309678581
76,0.9701921217434922
77,0.9538787990761011
78,0.974360412458846
79,0.9774386497243038
80,0.9819127166913759
81,0.9821093487911566
82,0.9674847061274267
83,0.975770925275807
84,0.9704807441260711
85,0.9412403015936479
86,0.9801021214683981
87,0.9765691340157955
88,0.9864183395673111
89,0.9838112958596311
90,0.9812843403800446
91,0.9859912136056248
92,0.959880482758542
93,0.9363723914185126
94,0.9258484204385026
95,0.9573390585136161
96,0.9385525155840692
97,0.9894327618587795
98,0.9737958488033533
99,0.9831168957781093
100,0.9678771286637174
101,0.9681565375808628
102,0.9888878543427152
103,0.9780519744555844
104,0.9584218662376921
105,0.978421367854414
106,0.9714509239999464
107,0.9673864123276419
108,0.9897078445811262
109,0.9828862160401213
110,0.9896555361983431
111,0.9678771286637174
112,0.9880159913227715
113,0.993336749750244
114,0.9834350571396748
115,0.9819606968177945
116,0.9887799358385686
117,0.978421367854414
118,0.9714509239999464
119,0.9824323387405196
120,0.9669682557701549
121,0.021958045367839445
122,0.9810840184617353
123,0.9415147317917656
124,0.9738149448685658
125,0.9810066691133442
126,0.9673864123276419
127,0.05001512707168367
128,0.9714509239999464
129,0.98316452977206
130,0.027515684132252683
131,0.9673864123276419
132,0.9810066691133442
133,0.9701884127762432
134,0.98316452977206
135,0.9673864123276419
136,0.9673864123276419
137,0.9590208280936459
138,0.9796783718233276
139,0.9678771286637174
140,0.9850480063033403
141,0.9790794938027546
142,0.9783840106898976
143,0.9673864123276419
144,0.9787503812483573
145,0.9932018132938635
146,0.9902350328018769
147,0.9808068737120568
148,0.9889606913914967
149,0.9784521751833437
150,0.9763037259104547
