ID,MOXI
1,0.964138086038249
2,0.9251491384683669
3,0.974869856261286
4,0.9394712672020101
5,0.9193330509981954
6,0.974869856261286
7,0.9941269030100353
8,0.9723743249235702
9,0.9273455163780252
10,0.980573553866275
11,0.9917589541698786
12,0.8721057380959563
13,0.9793546217624034
14,0.8421418009918177
15,0.9919085635915244
16,0.9813078655146256
17,0.9969155925202113
18,0.9619300013679942
19,0.9894065979182535
20,0.9913823025566796
21,0.9945881016196157
22,0.9394712672020101
23,0.9938557223287241
24,0.964147154105812
25,0.968183176897032
26,0.9926258169668554
27,0.9932116322618971
28,0.985731481544497
29,0.8807414674269265
30,0.932053009473836
31,0.9913502506177145
32,0.5419752473351331
33,0.5534153317228774
34,0.9684227001504039
35,0.9452619342358919
36,0.9779469142851975
37,0.9941269030100353
38,0.9999911897546261
39,0.9193330509981954
40,0.9514773193760442
41,0.9037022350528151
42,0.9858904176465063
43,0.6332550995959905
44,0.9967246824596872
45,0.9667056284126223
46,0.8824329716235746
47,0.9954269866868237
48,0.9394712672020101
49,0.2919808637766772
50,0.9778826842549992
51,0.9664115117761002
52,0.9968153997399923
53,0.9346767014200708
54,0.9735679973062298
55,0.9999886480473387
56,0.7952036700434126
57,0.9913502506177145
58,0.9953366063412359
59,0.9863612146328422
60,0.9569653802240276
61,0.9640156865043841
62,0.9826600859569623
63,0.9999821487852906
64,0.995372995017872
65,0.9961894335915978
66,0.9666851705296926
67,0.9622964183659113
68,0.9779469142851975
69,0.226640127472161
70,0.9572408480760352
71,0.9958447016474488
72,0.987267784031176
73,0.9873803510714851
74,0.9738339927691126
75,0.9917288242267991
76,0.973716570448561
77,0.9346767014200708
78,0.9846464501854981
79,0.9523261549839263
80,0.9945312621019229
81,0.9918742399565498
82,0.9936653145397428
83,0.9842359455267344
84,0.9860943177083178
85,0.958404096645438
86,0.9519189375781479
87,0.8438767838905206
88,0.9401102807784474
89,0.9952359801270941
90,0.9826888649070901
91,0.845778397468359
92,0.9858248978694938
93,0.9452792844400544
94,0.28623355488924307
95,0.9610915119681648
96,0.9545718384696797
97,0.9748607268828382
98,0.8845568339056772
99,0.9944659796784608
100,0.9188379103002584
101,0.9538525799165828
102,0.9945970221195071
103,0.3875810020429138
104,0.35037745442056123
105,0.7399306094426805
106,0.9557927640824692
107,0.9860918243412746
108,0.9823057837748829
109,0.9898578836441242
110,0.9952857951847653
111,0.9188379103002584
112,0.992950876352722
113,0.9999904882640218
114,0.792834879922556
115,0.3037692060086085
116,0.43976710999515856
117,0.7399306094426805
118,0.9557927640824692
119,0.9926375879472477
120,0.9416414171295283
121,0.04244351255160526
122,0.9829441727110562
123,0.8343902744560137
124,0.86059793402803
125,0.4916646278436155
126,0.9860918243412746
127,0.7146291939824055
128,0.9557927640824692
129,0.7011682836224338
130,0.18640174560850314
131,0.9860918243412746
132,0.4916646278436155
133,0.638664589092476
134,0.7011682836224338
135,0.9860918243412746
136,0.9860918243412746
137,0.9854586566061518
138,0.9298770863401318
139,0.9188379103002584
140,0.8422207553784363
141,0.9394712672020101
142,0.9571827634843051
143,0.9860918243412746
144,0.968887875553466
145,0.9771616188037892
146,0.990351220891979
147,0.9782719506866266
148,0.9599380538736938
149,0.9912077689645206
150,0.931480152390559
151,0.9858649031031596
152,0.9931540108383398
153,0.9957845717852036
154,0.9912077689645206
155,0.9957845717852036
156,0.9882146733990691
157,0.99244998872791
158,0.9885549880466665
159,0.9869843949925493
160,0.9777902910843697
161,0.9856184579603933
162,0.8614121976074879
163,0.9563863688968456
164,0.9891789325369885
165,0.9610534381534426
166,0.09352235185278088
167,0.9294889494313873
168,0.9949182195626848
169,0.991355696271812
170,0.8614121976074879
171,0.9819599286519763
172,0.9902637617845808
173,0.9728467041680252
174,0.992950876352722
175,0.6823174033610702
176,0.9860918243412746
177,0.7918851556423663
178,0.31226882164155256
179,0.9188379103002584
180,0.9491492524196411
181,0.4916646278436155
182,0.9188379103002584
183,0.9918295141374308
184,0.9863359504072531
185,0.8614121976074879
186,0.990351220891979
187,0.8100881536615588
188,0.9970993367147151
189,0.9922092105407805
190,0.9610534381534426
191,0.990351220891979
192,0.9881809356670774
193,0.8563154261920348
194,0.8563154261920348
195,0.9938197546629579
196,0.8921465097398299
197,0.9454209517402923
628,0.9968617395872175
805,0.9767943146328123
809,0.47321919043669547
816,0.9021291389928392
826,0.9542832508872329
841,0.9844971789806839
847,0.9906043238559347
893,0.9858151006887094
951,0.9913148411684907
952,0.9741544683774813
953,0.9952330695725428
954,0.9964400853995913
955,0.9696528419367223
956,0.9750552040361318
957,0.997177833821831
958,0.988933270568047
959,0.9958179137226885
960,0.9969517969613895
961,0.9908136172347571
962,0.9943346141243674
963,0.9999856774733793
964,0.992541801707396
965,0.9835329329480315
966,0.9921121540888809
967,0.9913317925778203
968,0.9749735249031254
969,0.9924051691126341
970,0.9913317925778203
971,0.9944036805624045
972,0.9895378807409585
973,0.9944036805624045
974,0.9920518711673346
975,0.9946730487602462
976,0.992950876352722
977,0.9968957499778167
978,0.9786808144729232
979,0.9876463808429526
980,0.8745121775204193
981,0.9728768406742981
982,0.9967897616907699
983,0.9777924188009325
984,0.9728768406742981
985,0.9958483444035691
986,0.9936394582854632
987,0.9786808144729232
988,0.9886321707309128
989,0.968072806574538
990,0.9889634919222069
991,0.9865445625942864
992,0.9967897616907699
