ID,OFLX
1,0.9942528655160202
2,0.9351623856479284
3,0.9792263593699472
4,0.9697968805855521
5,0.9758826928275344
6,0.9792263593699472
7,0.9875080123092064
8,0.9817232663375002
9,0.9957840157288727
10,0.9850770843281557
11,0.9966175735962826
12,0.8836494121649722
13,0.9892087409589824
14,0.8863807878741677
15,0.9963166319738774
16,0.9707102193384959
17,0.9999976542839702
18,0.9396513557042182
19,0.999985424799636
20,0.9999988065615399
21,0.9949893767873699
22,0.9697968805855521
23,0.9921387497143802
24,0.9929974381137984
25,0.9555030762147885
26,0.9999951324985575
27,0.9964780259647544
28,0.9396346383090982
29,0.9599959236991621
30,0.9529263008761387
31,0.9999868451209597
32,0.8687392669709054
33,0.6243215375039233
34,0.9932881138832862
35,0.9918228108425508
36,0.9948597271714733
37,0.9875080123092064
38,0.9999975721096915
39,0.9758826928275344
40,0.993190830648549
41,0.9389859260426711
42,0.9911448282197627
43,0.7657217283148698
44,0.9999997984833756
45,0.9928718588756668
46,0.9238983027937128
47,0.9999981847647688
48,0.9697968805855521
49,0.30421048206833967
50,0.995786733675118
51,0.9973279943724476
52,0.9999880457141257
53,0.9930114096116772
54,0.946400737397265
55,0.9999999412169503
56,0.8491174065334117
57,0.9999868451209597
58,0.9999940457769333
59,0.9769130082857075
60,0.9903500412923046
61,0.977512011273812
62,0.9300014020796362
63,0.9964778425583825
64,0.9971108444780487
65,0.9999965748475973
66,0.9649609735959306
67,0.9918085579547768
68,0.9948597271714733
69,0.19773955884780003
70,0.990944528283067
71,0.9856917854834651
72,0.990455407613284
73,0.9971056640234895
74,0.9848874214479726
75,0.999994093417459
76,0.992439060595203
77,0.9930114096116772
78,0.9965368479431637
79,0.9703744382941135
80,0.9999969612411991
81,0.9999977989904386
82,0.9972949332183902
83,0.9961387090800612
84,0.9964219834666572
85,0.9917897804644669
86,0.9952206469388116
87,0.9682461797988481
88,0.9689167534909987
89,0.9999973035617643
90,0.9929327502295792
91,0.9059742829860151
92,0.9764512134466948
93,0.9784571348981309
94,0.7458092350479948
95,0.922752904045402
96,0.9264028033775745
97,0.990209221766768
98,0.9378524695928999
99,0.999992082123318
100,0.9781175302692396
101,0.9763176061653361
102,0.9999988350714571
103,0.28131955161099326
104,0.4281379335098513
105,0.3913365829313459
106,0.9879514204607046
107,0.9755314602498012
108,0.9682650778413578
109,0.9866451166738205
110,0.9973590560539601
111,0.9781175302692396
112,0.9999909936952365
113,0.9999998028936306
114,0.6865141791789151
115,0.4471991735448579
116,0.47487394370442665
117,0.3913365829313459
118,0.9879514204607046
119,0.9929967674093804
120,0.963524054066385
121,0.036665599488225314
122,0.9951532315119099
123,0.9603310966004373
124,0.7635596622969472
125,0.8499168313806166
126,0.9755314602498012
127,0.9102336940004059
128,0.9879514204607046
129,0.6869867138999726
130,0.5731455561988393
131,0.9755314602498012
132,0.8499168313806166
133,0.5273310802591513
134,0.6869867138999726
135,0.9755314602498012
136,0.9755314602498012
137,0.99726709381233
138,0.8569173265762058
139,0.9781175302692396
140,0.9523045644436517
141,0.9697968805855521
142,0.9388160871548137
143,0.9755314602498012
144,0.9999855545556496
145,0.994681317200652
146,0.9950365462261942
147,0.9966551592959179
148,0.9940144178670614
149,0.9999915805814269
150,0.9771829402166287
151,0.9999997193008915
152,0.9951175311648267
153,0.999994143109006
154,0.9999915805814269
155,0.999994143109006
156,0.9999819487404282
157,0.9974746026229531
158,0.9963676282287428
159,0.9893367622682748
160,0.9999909821359161
161,0.9999970315726739
162,0.9774447710761406
163,0.9959938612784195
164,0.999994725757887
165,0.9900521907513313
166,0.10268318170467948
167,0.9951999974739002
168,0.9937134358293924
169,0.9959011897851223
170,0.9774447710761406
171,0.9866432725592391
172,0.9999981011987543
173,0.9913022371360987
174,0.9999909936952365
175,0.4187712391903002
176,0.9755314602498012
177,0.8386849303739476
178,0.21427777089960948
179,0.9781175302692396
180,0.9846123176249779
181,0.8499168313806166
182,0.9781175302692396
183,0.9999881360703552
184,0.9999854226201659
185,0.9774447710761406
186,0.9950365462261942
187,0.9571385058238936
188,0.997466211998692
189,0.9965051246381168
190,0.9900521907513313
191,0.9950365462261942
192,0.9999982853362275
193,0.9969971301320812
194,0.9969971301320812
195,0.9962504127611465
196,0.9905936160856069
197,0.962794814005636
198,0.9932593098645606
200,0.8842901396463956
202,0.9820915809587909
204,0.9932593098645606
206,0.9999990301288498
208,0.9715073310762129
212,0.9915127965129746
213,0.9999958803855857
215,0.9999915888929299
216,0.9834548694991591
217,0.9916761936587974
218,0.9971654296689871
219,0.9948710388010054
220,0.999992960840495
221,0.9073618152745139
222,0.9958492697815522
224,0.9999948869931392
227,0.9305039184383969
228,0.9999980466527147
231,0.9779086181654815
232,0.9970154166039646
234,0.939592374419564
235,0.985773104208579
236,0.9999998017740241
238,0.9971654296689871
239,0.9141625840975651
240,0.9966269005624376
242,0.9974785917104066
243,0.9999917772631298
244,0.9961259862316841
245,0.9974785917104066
247,0.9999825216576633
251,0.9629868186733581
256,0.8178103560438297
257,0.9999942567475579
258,0.9974564342101656
259,0.9473942036099452
262,0.9999956898080719
263,0.9999992041171245
264,0.9999965630657767
266,0.9924319661410616
267,0.9999998028936306
270,0.8496547168150631
271,0.9957859721244526
272,0.9999825216576633
278,0.9928674557591877
279,0.9999986441930384
280,0.9699025800330351
281,0.9999990301288498
287,0.999997548467677
289,0.9973170503850818
290,0.9999968539708426
296,0.9860867547522413
302,0.9999912121360526
307,0.9959554079243557
316,0.9925019399972743
319,0.9962404411641793
320,0.9938316141330531
325,0.9999843564739653
333,0.9971791654305443
345,0.9999996061674694
352,0.9970151463572827
356,0.9967108582212606
363,0.9999991599356484
372,0.9855106139943689
380,0.999999541126056
381,0.9877085124819776
388,0.9999952008822913
392,0.997277870599201
398,0.9999987361012743
413,0.999999924608601
422,0.999999924608601
431,0.9999984056726561
455,0.99999475416965
467,0.9999981455773937
483,0.9916761936587974
485,0.9999962161951598
488,0.9971134423614638
498,0.9999983797883024
503,0.9999894846759003
509,0.9964011741430662
510,0.9999965186510423
524,0.99999475416965
541,0.9999991599356484
543,0.9999829370431783
549,0.9999997987729623
554,0.8496547168150631
559,0.9999924536762858
565,0.9999949434934445
567,0.9919671889689161
576,0.9999873566233621
579,0.9999858880833759
588,0.996910584726898
598,0.8759845776680606
599,0.9999991150615447
601,0.9999952008822913
603,0.9999884400401531
628,0.9999885949396354
631,0.9937856180050656
632,0.9870870343723368
633,0.9907601565044327
634,0.9999949777429058
635,0.9904128410867405
636,0.9999925524573768
637,0.9522838701943057
638,0.9999988881693713
639,0.7466390528822797
640,0.997033783679869
641,0.8666428094360781
642,0.9886275403137388
643,0.987532607674461
644,0.9823673581082846
645,0.9999909936952365
646,0.9964141048005186
647,0.9952624707632611
648,0.9954804736928916
649,0.9999818141924359
650,0.9885564745478377
651,0.8198229080770321
652,0.9909029152350217
653,0.996491299389442
654,0.9939039575356411
655,0.9602922971199861
656,0.9999987361012743
657,0.9964141048005186
658,0.9885564745478377
659,0.7341756287103286
660,0.9966128693805025
661,0.9999940722016033
662,0.9999909936952365
663,0.994962653909844
664,0.9999963343837799
665,0.9957756047266898
666,0.9540999913664833
667,0.997277870599201
668,0.98382850313059
669,0.989769608740362
670,0.983063210278441
671,0.6814555538876476
672,0.9948942739816653
673,0.9936785220001404
674,0.10236454661552749
675,0.973850813018515
676,0.9787651604960602
677,0.999999711250546
678,0.999993911970806
679,0.9999998028936306
680,0.9999948304313265
681,0.9945205784673989
682,0.9999987852531913
683,0.9999950987363334
684,0.9700805547349166
685,0.9847390539594195
686,0.9950866831123096
687,0.9999854385122028
688,0.9999854385122028
689,0.9700805547349166
692,0.11067337640203667
693,0.9999980466527147
694,0.00742329832788216
695,0.9999998028936306
696,0.98830907939173
