ID,EMB
1,0.06335524549349114
2,0.07290662905564306
3,0.26513717291446964
4,0.03347266054756194
5,0.14522699357283644
6,0.26513717291446964
7,0.6743084755186425
8,0.7657883916521395
9,0.08893343459480463
10,0.3319685633498766
11,0.1940400985315088
12,0.21839087560330492
13,0.3904620477296683
14,0.8213801884987186
15,0.7746995069139891
16,0.10073992383262388
17,0.9722045993223076
18,0.048375257584741774
19,0.40156766202541283
20,0.9875299944337953
21,0.318492511453309
22,0.03347266054756194
23,0.5097028416875292
24,0.829854031785866
25,0.06279153502080356
26,0.9023917912939693
27,0.8923800280330522
28,0.7602903700078163
29,0.10896642800783721
30,0.14684048880317327
31,0.5969119937848493
32,0.5703809429549065
33,0.3051102114547679
34,0.0772750204760751
35,0.0880404512212418
36,0.9738480438104907
37,0.6743084755186425
38,0.6314892169240907
39,0.14522699357283644
40,0.8441071194355085
41,0.5255040188838797
42,0.13557850282888761
43,0.28742538105760457
44,0.9999840675990312
45,0.1490870786823879
46,0.6825835496659585
47,0.8350275422479788
48,0.03347266054756194
49,0.05380467163293466
50,0.06132874393680112
51,0.9734167225260594
52,0.6530433591425918
53,0.05237691294283993
54,0.17875471144737698
55,0.9785102423292471
56,0.049743636635192295
57,0.5969119937848493
58,0.5164866049165087
59,0.5484314361347549
60,0.07279888055118407
61,0.5471087192322449
62,0.5121333076167734
63,0.1953414459539277
64,0.41773565555310743
65,0.9740921882772466
66,0.09688399260857566
67,0.20703214466858966
68,0.9738480438104907
69,0.06482766970345064
70,0.2712489081193991
71,0.21973685180747674
72,0.8253492510843025
73,0.060650299753665586
74,0.41119843246711024
75,0.7886128220995184
76,0.13369867057785492
77,0.05237691294283993
78,0.2747921736264192
79,0.22777812024542216
80,0.9039848328421057
81,0.9668322811445886
82,0.8783361262368352
83,0.07362656781255944
84,0.9007687041768944
85,0.09566314649299955
86,0.913402058514917
87,0.12916617515803305
88,0.14172742819982195
89,0.87682187312914
90,0.09214802351817881
91,0.9715711321951699
92,0.37915771427648626
93,0.018023913064518064
94,0.15589487043238798
95,0.33996033542093945
96,0.5307688443475596
103,0.45329314260560477
