ID,MOXI
1,0.9816015026584983
2,0.97787600523426
3,0.9826947937878981
4,0.9789762910001503
5,0.9781041301545117
6,0.9826947937878981
7,0.9840378977386663
8,0.9821267581324408
9,0.9780486645109877
10,0.9828048382484144
11,0.9832919292173785
12,0.9750283322954864
13,0.9829641056005379
14,0.6268820348833454
15,0.983515662169312
16,0.9824415925968653
17,0.9842165484767919
18,0.9805836484886894
19,0.9804834666277302
20,0.9827324245182981
21,0.9808264438338508
22,0.9789762910001503
23,0.983576701385059
24,0.980734742217771
25,0.9810063394359722
26,0.9834362323599524
27,0.9814388943722575
28,0.9821352967955509
29,0.9675094069735805
30,0.9784139012923203
31,0.9832684551080287
32,0.8678260667207273
33,0.7288574038752562
34,0.9820571560210328
35,0.9784741832431805
36,0.9816449838609876
37,0.9840378977386663
38,0.9842377614277283
39,0.9781041301545117
40,0.9798531002488371
41,0.8244894099950127
42,0.9775888424519241
43,0.7954563504658745
44,0.9835725523108134
45,0.9814946510407917
46,0.9687775688592462
47,0.9838846180454734
48,0.9789762910001503
49,0.5335712757419807
50,0.9822059437313919
51,0.9425013294915694
52,0.9839086729627331
53,0.9745583415754243
54,0.9826047620238982
55,0.9837499993134738
56,0.9646805773564934
57,0.9832684551080287
58,0.983879662949401
59,0.9821742068275743
60,0.9811296043999407
61,0.9815935631390179
62,0.983159261534759
63,0.9841284687928965
64,0.983881658335099
65,0.9837066702617888
66,0.9809060524902978
67,0.9812049480364035
68,0.9816449838609876
69,0.2497977521439486
70,0.9815862710841492
71,0.9840178371335043
72,0.9830312117302122
73,0.9830378184269124
74,0.9826209780708821
75,0.9833851778003034
76,0.9826247033517663
77,0.9745583415754243
78,0.983275151907431
79,0.9812629895475166
80,0.9834497128077785
81,0.9832985411957861
82,0.9834007089666691
83,0.9814092574951102
84,0.9829621264833188
85,0.9813318351322792
86,0.9785588944960174
87,0.9169342787807959
88,0.9790239911058843
89,0.9836959877238554
90,0.9825015503077266
91,0.9606572644330111
92,0.9833434061688529
93,0.9794055491310389
94,0.0705428657726809
95,0.9805261565423573
96,0.9800725287613683
97,0.9814459353720273
98,0.9694436268484699
99,0.9834460278603331
100,0.8227498621015247
101,0.9798331362067608
102,0.9832171641744102
103,0.3757633409119553
104,0.5887544967863857
105,0.283883411419416
106,0.9801583715763984
107,0.9833588139134242
108,0.9384358448938719
109,0.9835740915195009
110,0.9838768758511232
111,0.8227498621015247
112,0.9833600828822177
113,0.9837500879909461
114,0.905661030338387
115,0.069434490938358
116,0.6448209195196208
117,0.283883411419416
118,0.9801583715763984
119,0.9833422139558736
120,0.9791378087202585
121,0.27445948232544254
122,0.9817910484940353
123,0.9693554023305803
124,0.7892847533569824
125,0.12963081364579568
126,0.9833588139134242
127,0.9340925766031242
128,0.9801583715763984
129,0.9131582550068238
130,0.5772746045916705
131,0.9833588139134242
132,0.12963081364579568
133,0.8936312015358026
134,0.9131582550068238
135,0.9833588139134242
136,0.9833588139134242
137,0.9829245423695933
138,0.973431248723121
139,0.8227498621015247
140,0.9692582124675287
141,0.9789762910001503
142,0.901730133120125
143,0.9833588139134242
144,0.9819065761373934
145,0.9796374886178711
146,0.9824179938596809
147,0.9822422355196776
148,0.978010889607042
149,0.9836502622249472
150,0.9796235902565674
151,0.9828022987009721
152,0.9837068190894434
153,0.9832848215661774
154,0.9836502622249472
155,0.9832848215661774
156,0.9818828138520687
157,0.9825442310897783
158,0.9832025464541386
159,0.980319900435114
160,0.9826882501562233
161,0.9706308916910719
162,0.9737939730276768
163,0.981349682228867
164,0.983525256992679
165,0.9805235413932325
166,0.2956317522166724
167,0.978215777625383
168,0.9838566844448247
169,0.9832687682261748
170,0.9737939730276768
171,0.9799745786363538
172,0.9835970510385066
173,0.9813146303026944
174,0.9833600828822177
175,0.9269169580422496
176,0.9833588139134242
177,0.9504449056545492
178,0.527704279626046
179,0.8227498621015247
180,0.9794945294064044
181,0.12963081364579568
182,0.8227498621015247
183,0.9836851611168833
184,0.9833728885251866
185,0.9737939730276768
186,0.9824179938596809
187,0.8857309638208849
188,0.9839656457759063
189,0.9833177287103266
190,0.9805235413932325
191,0.9824179938596809
192,0.981845422624735
193,0.8883785632821387
194,0.8883785632821387
195,0.98340946813449
196,0.9002027154660801
197,0.9784198205352438
628,0.9741492108684536
805,0.9808614430416278
809,0.693847115303357
816,0.9731315151285795
826,0.9800521779093386
841,0.9828083342474905
847,0.9754405178349029
893,0.9832574940527976
951,0.9832664188844855
952,0.9782397078841031
953,0.9837913130259337
954,0.9837823050122944
955,0.9811297786538081
956,0.980572909320527
957,0.9837493801357307
958,0.983128590464929
959,0.9837480545561569
960,0.9742940381056117
961,0.9832375542783384
962,0.9834386080627521
963,0.9837498556901244
964,0.9830988478604314
965,0.8038592689720918
966,0.9830532395779498
967,0.9832673937255533
968,0.9805673620428191
969,0.9830909308636532
970,0.9832673937255533
971,0.9832060977365293
972,0.9829234185141015
973,0.9832060977365293
974,0.9833087205936096
975,0.9838431890111212
976,0.9833600828822177
977,0.9839130419142296
978,0.9808172152470027
979,0.9830534177072483
980,0.9643306150934787
981,0.9804243116847636
982,0.9835761655639986
983,0.9816600189446032
984,0.9804243116847636
985,0.9835237111990235
986,0.9833992417045009
987,0.9808172152470027
988,0.9831110448845851
989,0.9794073520988938
990,0.9828895583773166
991,0.9827459011117579
992,0.9835761655639986
