ID,OFLX
1,0.9891795
2,0.97468174
3,0.97982913
4,0.9855468
5,0.9756506
6,0.97982913
7,0.9891795
8,0.9087583
9,0.9891795
10,0.97982913
11,0.9891795
12,0.9855468
13,0.9855468
14,0.1119017
15,0.9855468
16,0.9891795
17,0.9930006
18,0.9855468
19,0.9891795
20,0.99143124
21,0.9891795
22,0.9855468
23,0.97982913
24,0.9891795
25,0.9891795
26,0.9930006
27,0.99073493
28,0.9891795
29,0.9648292
30,0.9493514
31,0.9855468
32,0.5913222
33,0.8904273
34,0.9891795
35,0.95339346
36,0.9891795
37,0.9891795
38,0.9891795
39,0.9756506
40,0.9891795
41,0.52583665
42,0.9705704
43,0.5154462
44,0.9932587
45,0.9756506
46,0.7361742
47,0.9891795
48,0.9855468
49,0.70400727
50,0.950493
51,0.9640733
52,0.9855468
53,0.9855468
54,0.9565772
55,0.9932587
56,0.9855468
57,0.9855468
58,0.9855468
59,0.9855468
60,0.9855468
61,0.9224392
62,0.9891795
63,0.9855468
64,0.9493514
65,0.9930006
66,0.9891795
67,0.9756506
68,0.9891795
69,0.43362656
70,0.9855468
71,0.9572321
72,0.9572321
73,0.9855468
74,0.9731425
75,0.9806819
76,0.9731425
77,0.9855468
78,0.9855468
79,0.9855468
80,0.9891795
81,0.9891795
82,0.9891795
83,0.9855468
84,0.9891795
85,0.9806819
86,0.9874658
87,0.68132854
88,0.99098295
89,0.98417294
90,0.9756506
91,0.9121787
92,0.9855468
93,0.9572321
94,0.10227699
95,0.9731425
96,0.9224392
97,0.9891795
98,0.9644069
99,0.9664864
100,0.68132854
101,0.9644069
102,0.99073493
103,0.51052797
104,0.7795423
105,0.037072983
106,0.9731425
107,0.9855468
108,0.9027907
109,0.9891795
110,0.9911039
111,0.68132854
112,0.9891795
113,0.9932587
114,0.9122945
115,0.037072983
116,0.93664277
117,0.037072983
118,0.9731425
119,0.9493514
120,0.95795745
121,0.38573748
122,0.9732084
123,0.9676248
124,0.51824623
125,0.037072983
126,0.9855468
127,0.8828664
128,0.9731425
129,0.93778396
130,0.83186203
131,0.9855468
132,0.037072983
133,0.64294744
134,0.93778396
135,0.9855468
136,0.9855468
137,0.9855468
138,0.95817405
139,0.68132854
140,0.9405364
141,0.9855468
142,0.5651954
143,0.9855468
144,0.98690856
145,0.9930006
146,0.99098295
147,0.99073493
148,0.9770064
149,0.9839909
150,0.9839759
151,0.9932587
152,0.9903813
153,0.99073493
154,0.9839909
155,0.99073493
156,0.99073493
157,0.98800987
158,0.99098295
159,0.9734914
160,0.99143124
161,0.96343607
162,0.97249776
163,0.9839759
164,0.9932587
165,0.9494684
166,0.6300804
167,0.98252684
168,0.9839909
169,0.97767156
170,0.97249776
171,0.9734914
172,0.99098295
173,0.98690856
174,0.9891795
175,0.83186203
176,0.9855468
177,0.93778396
178,0.6065991
179,0.68132854
180,0.9732084
181,0.037072983
182,0.68132854
183,0.9839909
184,0.9839909
185,0.97249776
186,0.99098295
187,0.5725569
188,0.9891795
189,0.9911039
190,0.9494684
191,0.99098295
192,0.9932587
193,0.94648546
194,0.94648546
195,0.9911039
196,0.8778624
197,0.93923473
198,0.92611605
200,0.811971
202,0.9855468
204,0.92611605
206,0.9932587
208,0.9644069
212,0.9897148
213,0.9932587
215,0.9713865
216,0.983155
217,0.94942594
218,0.99143124
219,0.9903813
220,0.99073493
221,0.9572321
222,0.9808179
224,0.99073493
227,0.95744354
228,0.9891795
231,0.98205054
232,0.98456144
234,0.9702641
235,0.96095264
236,0.9932587
238,0.99143124
239,0.87478936
240,0.8424026
242,0.9891795
243,0.9891795
244,0.9891795
245,0.9891795
247,0.9891795
251,0.9891795
256,0.76143616
257,0.9462107
258,0.9873883
259,0.98309785
262,0.9932587
263,0.9932587
264,0.99073493
266,0.7950565
267,0.9932587
270,0.03278704
271,0.95955247
272,0.9891795
278,0.9829726
279,0.9927901
280,0.95817405
281,0.9932587
287,0.9891795
289,0.8373164
290,0.9932587
296,0.9126634
302,0.9855468
307,0.9903813
316,0.95806956
319,0.9891795
320,0.9930006
325,0.99143124
333,0.8373164
345,0.9932587
352,0.95039755
356,0.9891795
363,0.9932587
372,0.98309785
380,0.99073493
381,0.9158124
388,0.99073493
392,0.9756506
398,0.9932587
413,0.9932587
422,0.9932587
431,0.9891795
455,0.99073493
467,0.9927901
483,0.94942594
485,0.9879254
488,0.99073493
498,0.9932587
503,0.99073493
509,0.96676475
510,0.9930006
524,0.99073493
541,0.9932587
543,0.9891795
549,0.9927901
554,0.03278704
559,0.99143124
565,0.99143124
567,0.9493514
576,0.98846465
579,0.9932587
588,0.96677333
598,0.9029385
599,0.9932587
601,0.99073493
603,0.99143124
628,0.8424026
631,0.98632926
632,0.92636293
633,0.92636293
634,0.9806819
635,0.9493514
636,0.9855468
637,0.9855468
638,0.9891795
639,0.94754153
640,0.9603966
641,0.6883471
642,0.9855468
643,0.9855468
644,0.9121787
645,0.9891795
646,0.9891795
647,0.9891795
648,0.9642537
649,0.9891795
650,0.9891795
651,0.95309895
652,0.9855468
653,0.97982913
654,0.9855468
655,0.97350013
656,0.9932587
657,0.9891795
658,0.9891795
659,0.95309895
660,0.9891795
661,0.9891795
662,0.9891795
663,0.9742706
664,0.9885393
665,0.99249834
666,0.8556133
667,0.9756506
668,0.9891795
669,0.9891795
670,0.98455054
671,0.92659694
672,0.98888797
673,0.90138406
674,0.013382986
675,0.9653562
676,0.9078927
677,0.9932587
678,0.9679587
679,0.9932587
680,0.9891795
681,0.9930006
682,0.92529696
683,0.9879254
684,0.98842305
685,0.8221837
686,0.9731425
687,0.96677333
688,0.96677333
689,0.98842305
692,0.8641473
693,0.9891795
694,0.05809588
695,0.9932587
696,0.9891795
697,0.8049635
698,0.72443813
699,0.9170639
700,0.85692537
701,0.9891795
702,0.7069702
703,0.9932587
704,0.9644069
705,0.9891795
706,0.9891795
707,0.7848114
708,0.9891795
709,0.7898389
710,0.8112298
711,0.9891795
712,0.9318292
713,0.9891795
714,0.9891795
715,0.9891795
716,0.9891795
717,0.31362015
718,0.9891795
719,0.9891795
720,0.9087583
721,0.76833177
722,0.9891795
723,0.20830548
724,0.9731425
725,0.93778396
726,0.9318292
727,0.9891795
728,0.12255412
729,0.94235855
730,0.94235855
731,0.9891795
732,0.98309785
733,0.97982913
734,0.82311577
735,0.93547213
736,0.9891795
737,0.8926732
738,0.8532764
739,0.912203
740,0.9891795
741,0.86853564
742,0.9891795
743,0.9891795
744,0.99098295
745,0.9932587
746,0.9679587
747,0.9493514
748,0.9932587
749,0.9891795
750,0.9572321
751,0.9932587
752,0.4920378
753,0.9806819
754,0.886242
755,0.2819984
756,0.9891795
757,0.7396532
758,0.9891795
759,0.96677333
760,0.9772932
761,0.95309895
762,0.9891795
763,0.8478925
764,0.65045285
765,0.9682322
766,0.9932587
767,0.85692537
768,0.784549
769,0.9891795
770,0.982326
771,0.9891795
772,0.9932587
773,0.9703513
774,0.9603966
775,0.9804401
776,0.7069702
777,0.7069702
778,0.360692
779,0.9648292
780,0.9318292
781,0.9932587
782,0.9855468
783,0.9891795
784,0.9891795
785,0.9930006
786,0.9932587
787,0.9932587
788,0.9891795
789,0.9891795
790,0.98843074
791,0.9932587
792,0.9891795
805,0.9847513
809,0.7647724
816,0.9891795
826,0.9891795
841,0.9927901
847,0.8903503
893,0.9932587
951,0.9891795
952,0.9574876
953,0.9932587
954,0.98456144
955,0.9927901
956,0.9821959
957,0.99098295
958,0.9891795
959,0.99073493
960,0.9932587
961,0.9891795
962,0.99143124
963,0.9932587
964,0.99073493
965,0.9432002
966,0.99143124
967,0.9891795
968,0.9821959
969,0.99073493
970,0.9891795
971,0.99073493
972,0.9889231
973,0.99073493
974,0.9932587
975,0.9930006
976,0.9891795
977,0.99073493
978,0.9821959
979,0.9855468
980,0.9736043
981,0.9762748
982,0.99098295
983,0.98843074
984,0.9762748
985,0.99143124
986,0.9932587
987,0.9821959
988,0.95955247
989,0.91843605
990,0.9903813
991,0.98456144
992,0.99098295
