ID,MOXI
1,0.9703453
2,0.9703453
3,0.9784702
4,0.9703453
5,0.97119033
6,0.9784702
7,0.98514
8,0.9784702
9,0.9706025
10,0.9803843
11,0.9703453
12,0.9699866
13,0.9806291
14,0.48532587
15,0.9803843
16,0.97719544
17,0.979163
18,0.9703453
19,0.94136703
20,0.9839933
21,0.94136703
22,0.9703453
23,0.9784702
24,0.9807989
25,0.9703453
26,0.9803843
27,0.9658849
28,0.9806291
29,0.87023586
30,0.9703453
31,0.9806291
32,0.098211475
33,0.135893
34,0.9703453
35,0.939023
36,0.988672
37,0.98514
38,0.9806291
39,0.97119033
40,0.9807989
41,0.8438167
42,0.79549706
43,0.7584882
44,0.988672
45,0.97119033
46,0.87349904
47,0.9806291
48,0.9703453
49,0.12284277
50,0.97119033
51,0.9248121
52,0.98514
53,0.9418605
54,0.9784702
55,0.9806291
56,0.9703453
57,0.9806291
58,0.9806291
59,0.9886658
60,0.9759773
61,0.9784702
62,0.9699866
63,0.9886658
64,0.9806291
65,0.9803843
66,0.9703453
67,0.97119033
68,0.988672
69,0.12284277
70,0.9652996
71,0.9806291
72,0.9806291
73,0.9703453
74,0.9784702
75,0.9807989
76,0.9784702
77,0.9418605
78,0.9806291
79,0.9699866
80,0.9806291
81,0.988672
82,0.9806291
83,0.8981925
84,0.9806291
85,0.9706025
86,0.93895555
87,0.8035595
88,0.9703453
89,0.9708299
90,0.97119033
91,0.9282823
92,0.9806291
93,0.9703453
94,0.03818222
95,0.9784702
96,0.9784702
97,0.9806291
98,0.9648838
99,0.9806291
100,0.79481006
101,0.97187465
102,0.988672
103,0.6741767
104,0.12284277
105,0.04093448
106,0.9784702
107,0.9806291
108,0.86297977
109,0.9806291
110,0.979163
111,0.79481006
112,0.988672
113,0.988672
114,0.120397426
115,0.028309207
116,0.23923437
117,0.04093448
118,0.9784702
119,0.988672
120,0.9703453
121,0.17004974
122,0.95663524
123,0.97119033
124,0.76485413
125,0.026847329
126,0.9806291
127,0.5554788
128,0.9784702
129,0.2217118
130,0.18924871
131,0.9806291
132,0.026847329
133,0.8214603
134,0.2217118
135,0.9806291
136,0.9806291
137,0.9703453
138,0.88246024
139,0.79481006
140,0.8042244
141,0.9703453
142,0.85699534
143,0.9806291
144,0.9803843
145,0.9406562
146,0.988672
147,0.9806291
148,0.9658849
149,0.9803843
150,0.9693535
151,0.9807989
152,0.9861901
153,0.988672
154,0.9803843
155,0.988672
156,0.9806291
157,0.9803843
158,0.9807989
159,0.965132
160,0.9652996
161,0.8414475
162,0.9693535
163,0.94559586
164,0.9807989
165,0.9803843
166,0.10395242
167,0.9803843
168,0.9803843
169,0.9803843
170,0.9693535
171,0.965132
172,0.9806291
173,0.9803843
174,0.988672
175,0.30590588
176,0.9806291
177,0.30590588
178,0.23666088
179,0.79481006
180,0.95663524
181,0.026847329
182,0.79481006
183,0.9803843
184,0.9803843
185,0.9693535
186,0.988672
187,0.74699956
188,0.9806291
189,0.979163
190,0.9803843
191,0.988672
192,0.9806291
193,0.48853105
194,0.48853105
195,0.979163
196,0.82534415
197,0.9803843
628,0.9806291
805,0.97119033
809,0.17004974
816,0.9260246
826,0.9703453
841,0.9683669
847,0.88246024
893,0.9806291
951,0.988672
952,0.8499625
953,0.988672
954,0.988672
955,0.9814046
956,0.98238385
957,0.988672
958,0.988672
959,0.988672
960,0.94136703
961,0.988672
962,0.988672
963,0.988672
964,0.988672
965,0.75366455
966,0.988672
967,0.988672
968,0.98238385
969,0.9807989
970,0.988672
971,0.988672
972,0.988672
973,0.988672
974,0.988672
975,0.979163
976,0.988672
977,0.9913265
978,0.98238385
979,0.988672
980,0.920762
981,0.98238385
982,0.988672
983,0.9814046
984,0.98238385
985,0.988672
986,0.988672
987,0.98238385
988,0.988672
989,0.9528893
990,0.9819921
991,0.988672
992,0.988672
