ID,CAP
1,0.9465408
2,0.9443491
3,0.9695645
4,0.9443491
5,0.9639097
6,0.9695645
7,0.9681558
8,0.96763414
9,0.95862156
10,0.96664107
11,0.9301509
12,0.9661866
13,0.9857324
14,0.97013175
15,0.9763485
16,0.8818996
17,0.9920894
18,0.9443491
19,0.9812859
20,0.9824501
21,0.98188984
22,0.9443491
23,0.9764608
24,0.9920894
25,0.9570577
26,0.95286953
27,0.9814611
28,0.9814611
29,0.93767244
30,0.9570577
31,0.9763485
32,0.9516514
33,0.9840588
34,0.84798837
35,0.93179464
36,0.98950946
37,0.9681558
38,0.98720634
39,0.9639097
40,0.98950946
41,0.97014254
42,0.9059787
43,0.9804931
44,0.95286953
45,0.9890997
46,0.9694066
47,0.9812859
48,0.9443491
49,0.9443491
50,0.9763485
51,0.8632558
52,0.93257475
53,0.97443753
54,0.92395693
55,0.9812859
56,0.8331851
57,0.9763485
58,0.9763485
59,0.98923117
60,0.9074577
61,0.9579179
62,0.9867356
63,0.9763485
64,0.9810368
65,0.97391033
66,0.9570577
67,0.9890997
68,0.98950946
69,0.964359
70,0.9857324
71,0.983264
72,0.9763485
73,0.9309442
74,0.92395693
75,0.98950946
76,0.9744227
77,0.97443753
78,0.9857324
79,0.98980415
80,0.98188984
81,0.98950946
82,0.98188984
83,0.9763485
84,0.9410317
85,0.872106
86,0.9807757
87,0.98002094
88,0.90175146
89,0.96339095
90,0.9890997
91,0.9844685
92,0.98923117
93,0.9443491
94,0.96502787
95,0.96992457
96,0.96040404
97,0.9890997
98,0.9443491
99,0.9731005
100,0.9235276
101,0.9857962
102,0.98563737
103,0.92692804
104,0.9570577
105,0.9533693
106,0.9744227
107,0.9857324
108,0.6042624
109,0.9890997
110,0.9824501
111,0.9235276
112,0.98950946
113,0.98563737
114,0.9833124
115,0.98002094
116,0.9838651
117,0.9533693
118,0.9744227
119,0.98950946
120,0.964359
121,0.75572133
122,0.98556614
123,0.84150016
124,0.9636971
125,0.9235276
126,0.9857324
127,0.93352437
128,0.9744227
129,0.9443491
130,0.5306784
131,0.9857324
132,0.9235276
133,0.9421946
134,0.9443491
135,0.9857324
136,0.9857324
137,0.9102263
138,0.9838651
139,0.9235276
140,0.9833868
141,0.9443491
142,0.96686125
143,0.9857324
144,0.96763414
145,0.9875541
146,0.88994575
147,0.9670241
148,0.96633554
149,0.93951553
150,0.9739371
151,0.9760039
152,0.9714031
153,0.9821529
154,0.93951553
155,0.9821529
156,0.9875541
157,0.93397117
158,0.8416392
159,0.88994575
160,0.97539705
161,0.9400825
162,0.9739371
163,0.9874429
164,0.9587215
165,0.9691823
166,0.9472238
167,0.9744227
168,0.96295863
169,0.9303147
170,0.9739371
171,0.88994575
172,0.93951553
173,0.97636193
174,0.98950946
175,0.9531295
176,0.9857324
177,0.9531295
178,0.79345775
179,0.9235276
180,0.9922531
181,0.9235276
182,0.9235276
183,0.9150367
184,0.93951553
185,0.9739371
186,0.88994575
187,0.9110616
188,0.9863179
189,0.9824501
190,0.9691823
191,0.88994575
192,0.97983897
193,0.9042385
194,0.9042385
195,0.9824501
196,0.92188877
197,0.9695645
198,0.96025586
200,0.9618603
202,0.9857324
204,0.96025586
206,0.9779052
208,0.917377
212,0.951193
213,0.9111193
215,0.985747
216,0.97107893
217,0.83336717
218,0.9598744
219,0.97527575
220,0.98563737
221,0.79345775
222,0.98040605
224,0.96981096
227,0.97763556
228,0.98950946
231,0.97068673
232,0.9739371
234,0.96040404
235,0.79599464
236,0.97676224
238,0.9598744
239,0.95203954
240,0.992646
242,0.98950946
243,0.98950946
244,0.98950946
245,0.98950946
247,0.98950946
251,0.9570577
256,0.9038243
257,0.9301898
258,0.8074284
259,0.98188984
262,0.9755417
263,0.9690831
264,0.98563737
266,0.9798431
267,0.98563737
270,0.81305534
271,0.9824501
272,0.98950946
278,0.9807757
279,0.9863179
280,0.9301509
281,0.9779052
287,0.98563737
289,0.98547214
290,0.98188984
296,0.9694122
302,0.9815217
307,0.9891593
316,0.97410595
319,0.98188984
320,0.9807757
325,0.93220156
333,0.97527575
345,0.9891593
352,0.95879436
356,0.98950946
363,0.9779052
380,0.98563737
381,0.9580308
388,0.97527575
392,0.98188984
398,0.98950946
413,0.98563737
422,0.98563737
431,0.98563737
455,0.98563737
467,0.98950946
483,0.83336717
485,0.98298556
488,0.9821529
498,0.9919207
503,0.98563737
510,0.99165034
524,0.98563737
543,0.98188984
549,0.9724141
554,0.81305534
559,0.9370493
565,0.9824501
567,0.98188984
576,0.9826226
579,0.98188984
588,0.94435203
598,0.9414811
599,0.9920894
601,0.97527575
603,0.9824501
628,0.98188984
631,0.98395294
632,0.98563737
633,0.9889286
634,0.98950946
635,0.95862156
636,0.9763485
637,0.97579193
638,0.98950946
639,0.9624293
640,0.96483076
641,0.8654282
642,0.9815217
643,0.91007704
644,0.9844685
645,0.98950946
646,0.9301509
647,0.9890997
648,0.9811364
649,0.98188984
650,0.9865175
651,0.9844685
652,0.92880785
653,0.9770378
654,0.9102263
655,0.8720573
656,0.98950946
657,0.9301509
658,0.9865175
659,0.9736429
660,0.97391033
661,0.98720634
662,0.98950946
663,0.9815217
664,0.9812859
665,0.987323
666,0.8936584
667,0.98188984
668,0.95286953
669,0.9570577
670,0.98923117
671,0.981604
672,0.96895707
673,0.67990744
674,0.9235276
675,0.9755751
676,0.92323565
677,0.98563737
678,0.9891593
679,0.98563737
680,0.9465408
681,0.951193
682,0.97650325
683,0.9880212
684,0.96580774
685,0.9815217
686,0.9579179
687,0.92459923
688,0.92459923
689,0.96580774
692,0.8567973
693,0.98950946
694,0.88131505
695,0.98563737
696,0.95499194
697,0.98761195
698,0.85743505
699,0.9844685
700,0.9351922
701,0.98950946
702,0.84131575
703,0.98563737
704,0.97368354
705,0.98950946
706,0.98950946
707,0.84131575
708,0.9301509
709,0.92880785
710,0.9857962
711,0.9917796
712,0.79025114
713,0.98950946
714,0.9570577
715,0.98950946
716,0.98950946
717,0.954813
718,0.98950946
719,0.9870438
720,0.8949466
721,0.95286953
722,0.9285868
723,0.84061897
724,0.9744227
725,0.82197547
726,0.91309196
727,0.98950946
728,0.95285654
729,0.97238165
730,0.97238165
731,0.9570577
732,0.97500676
733,0.96763414
734,0.83052015
735,0.964359
736,0.98950946
737,0.94744766
738,0.9816829
739,0.9624293
740,0.98950946
741,0.9352878
742,0.9890997
743,0.98950946
744,0.9837172
745,0.98563737
746,0.9891593
747,0.9890997
748,0.98563737
749,0.98950946
750,0.9443491
751,0.95128006
752,0.9560841
753,0.9926059
754,0.89634633
755,0.6008824
756,0.9890997
757,0.96510756
758,0.9821529
759,0.9787758
760,0.9882736
761,0.9890365
762,0.9890997
763,0.9837172
764,0.95101476
765,0.9890365
766,0.9833866
767,0.97368354
768,0.9857962
769,0.98950946
770,0.9890997
771,0.98950946
772,0.98563737
773,0.973671
774,0.96483076
775,0.98547214
776,0.84131575
777,0.84131575
778,0.7568366
