ID,OFLX
1,0.98547584
2,0.97042614
3,0.97520363
4,0.9850315
5,0.98547584
6,0.97520363
7,0.98547584
8,0.9321496
9,0.98547584
10,0.958931
11,0.98547584
12,0.9850315
13,0.9850315
14,0.5698832
15,0.9750435
16,0.98547584
17,0.975777
18,0.9850315
19,0.98547584
20,0.97764206
21,0.98547584
22,0.9850315
23,0.97520363
24,0.98547584
25,0.98547584
26,0.975777
27,0.98547584
28,0.98547584
29,0.97359324
30,0.9595171
31,0.9850315
32,0.5916192
33,0.64491737
34,0.98547584
35,0.95004946
36,0.98547584
37,0.98547584
38,0.98547584
39,0.98547584
40,0.98547584
41,0.9552983
42,0.9727955
43,0.8254678
44,0.98547584
45,0.98547584
46,0.9157573
47,0.98547584
48,0.9850315
49,0.56674653
50,0.97042614
51,0.97782034
52,0.9850315
53,0.9850315
54,0.9550662
55,0.98547584
56,0.9850315
57,0.9850315
58,0.9850315
59,0.9850315
60,0.9750435
61,0.95004946
62,0.98547584
63,0.9850315
64,0.9595171
65,0.975777
66,0.98547584
67,0.98547584
68,0.98547584
69,0.56674653
70,0.9850315
71,0.97042614
72,0.97042614
73,0.9850315
74,0.9744532
75,0.98547584
76,0.9744532
77,0.9850315
78,0.9850315
79,0.9850315
80,0.98547584
81,0.98547584
82,0.98547584
83,0.9850315
84,0.98547584
85,0.98547584
86,0.975777
87,0.9149914
88,0.9850315
89,0.9618986
90,0.98547584
91,0.93972325
92,0.9850315
93,0.97042614
94,0.18388902
95,0.9744532
96,0.95004946
97,0.98547584
98,0.9850315
99,0.94956464
100,0.9149914
101,0.9850315
102,0.98547584
103,0.46630785
104,0.56674653
105,0.07578597
106,0.9744532
107,0.9850315
108,0.92012316
109,0.98547584
110,0.975777
111,0.9149914
112,0.98547584
113,0.98547584
114,0.56067467
115,0.07578597
116,0.3571848
117,0.07578597
118,0.9744532
119,0.9595171
120,0.96690315
121,0.24361421
122,0.98547584
123,0.9850315
124,0.7949432
125,0.07578597
126,0.9850315
127,0.92794985
128,0.9744532
129,0.54765904
130,0.54765904
131,0.9850315
132,0.07578597
133,0.8254678
134,0.54765904
135,0.9850315
136,0.9850315
137,0.9850315
138,0.8908257
139,0.9149914
140,0.97359324
141,0.9850315
142,0.85709715
143,0.9850315
144,0.958931
145,0.975777
146,0.9850315
147,0.98547584
148,0.98547584
149,0.9624413
150,0.9750435
151,0.98547584
152,0.975777
153,0.98547584
154,0.9624413
155,0.98547584
156,0.98547584
157,0.96353126
158,0.9850315
159,0.96690315
160,0.97764206
161,0.97359324
162,0.9157541
163,0.9750435
164,0.98547584
165,0.8630252
166,0.22737047
167,0.9577096
168,0.9624413
169,0.9387041
170,0.9157541
171,0.96690315
172,0.9850315
173,0.9360337
174,0.98547584
175,0.54765904
176,0.9850315
177,0.54765904
178,0.47896773
179,0.9149914
180,0.98547584
181,0.07578597
182,0.9149914
183,0.9624413
184,0.9624413
185,0.9157541
186,0.9850315
187,0.7680267
188,0.98547584
189,0.975777
190,0.8630252
191,0.9850315
192,0.98547584
193,0.96538156
194,0.96538156
195,0.975777
196,0.97085226
197,0.9206764
198,0.9595171
200,0.94320893
202,0.9850315
204,0.9595171
206,0.98547584
208,0.9750435
212,0.9814517
213,0.98547584
215,0.9889043
216,0.9618986
217,0.97042614
218,0.97764206
219,0.96080136
220,0.98547584
221,0.97042614
222,0.9684247
224,0.98547584
227,0.50279677
228,0.98547584
231,0.9360337
232,0.9850315
234,0.93233865
235,0.96189946
236,0.98547584
238,0.97764206
239,0.93972325
240,0.98547584
242,0.98547584
243,0.98547584
244,0.98547584
245,0.98547584
247,0.98547584
251,0.98547584
256,0.47203556
257,0.97042614
258,0.97520363
259,0.70137113
262,0.98547584
263,0.98547584
264,0.98547584
266,0.98547584
267,0.98547584
270,0.1676438
271,0.95601684
272,0.98547584
278,0.70137113
279,0.9889043
280,0.8908257
281,0.98547584
287,0.98547584
289,0.975777
290,0.98547584
296,0.9474833
302,0.9850315
307,0.975777
316,0.94342333
319,0.98547584
320,0.975777
325,0.97764206
333,0.975777
345,0.98547584
352,0.9495024
356,0.98547584
363,0.98547584
372,0.70137113
380,0.98547584
381,0.9627903
388,0.98547584
392,0.98547584
398,0.98547584
413,0.98547584
422,0.98547584
431,0.98547584
455,0.98547584
467,0.9889043
483,0.97042614
485,0.98547584
488,0.98547584
498,0.98547584
503,0.98547584
509,0.9524355
510,0.975777
524,0.98547584
541,0.98547584
543,0.98547584
549,0.9889043
554,0.1676438
559,0.97764206
565,0.97764206
567,0.9595171
576,0.9474833
579,0.98547584
588,0.9627903
598,0.9468946
599,0.98547584
601,0.98547584
603,0.97764206
628,0.98547584
631,0.95723385
632,0.9595171
633,0.9595171
634,0.98547584
635,0.9595171
636,0.9850315
637,0.9850315
638,0.98547584
639,0.7142315
640,0.9850315
641,0.9163587
642,0.9850315
643,0.9850315
644,0.93972325
645,0.98547584
646,0.98547584
647,0.98547584
648,0.97520363
649,0.98547584
650,0.98547584
651,0.9163587
652,0.9850315
653,0.97520363
654,0.9850315
655,0.6379459
656,0.98547584
657,0.98547584
658,0.98547584
659,0.9163587
660,0.98547584
661,0.98547584
662,0.98547584
663,0.9850315
664,0.975777
665,0.9627903
666,0.9042393
667,0.98547584
668,0.975777
669,0.98547584
670,0.98856366
671,0.93972325
672,0.9627903
673,0.9595171
674,0.086131416
675,0.6926882
676,0.85150254
677,0.98547584
678,0.9595171
679,0.98547584
680,0.98547584
681,0.975777
682,0.9771473
683,0.98547584
684,0.6379459
685,0.61394966
686,0.9744532
687,0.9627903
688,0.9627903
689,0.6379459
692,0.3571848
693,0.98547584
694,0.08260116
695,0.98547584
696,0.98547584
697,0.93972325
698,0.41237748
699,0.7142315
700,0.54765904
701,0.98547584
702,0.54765904
703,0.98547584
704,0.9850315
705,0.98547584
706,0.98547584
707,0.9357626
708,0.98547584
709,0.51495373
710,0.56674653
711,0.98547584
712,0.9163587
713,0.98547584
714,0.98547584
715,0.98547584
716,0.98547584
717,0.1372394
718,0.98547584
719,0.98547584
720,0.9321496
721,0.98547584
722,0.98547584
723,0.1372394
724,0.9744532
725,0.54765904
726,0.9157573
727,0.98547584
728,0.3804257
729,0.97359324
730,0.97359324
731,0.98547584
732,0.70137113
733,0.97520363
734,0.47896773
735,0.50279677
736,0.98547584
737,0.47203556
738,0.62197995
739,0.5360384
740,0.98547584
741,0.54765904
742,0.98547584
743,0.98547584
744,0.9850315
745,0.98547584
746,0.9595171
747,0.9595171
748,0.98547584
749,0.98547584
750,0.97042614
751,0.98547584
752,0.24361421
753,0.98547584
754,0.92794985
755,0.38094723
756,0.98547584
757,0.7762957
758,0.98547584
759,0.9627903
760,0.9811897
761,0.9163587
762,0.98547584
763,0.9850315
764,0.9552983
765,0.51495373
766,0.98547584
767,0.54765904
768,0.54765904
769,0.98547584
770,0.9618986
771,0.98547584
772,0.98547584
773,0.9627903
774,0.9850315
775,0.70137113
776,0.54765904
777,0.54765904
778,0.341338
779,0.97359324
780,0.9163587
781,0.98547584
782,0.9750435
783,0.98547584
784,0.98547584
785,0.975777
786,0.98547584
787,0.98547584
788,0.98547584
789,0.98547584
790,0.9889043
791,0.98547584
792,0.98547584
805,0.98547584
809,0.3571848
816,0.98547584
826,0.98547584
841,0.9889043
847,0.93123585
893,0.98547584
951,0.98547584
952,0.9616118
953,0.98547584
954,0.9850315
955,0.9889043
956,0.98547584
957,0.9850315
958,0.98547584
959,0.98547584
960,0.98547584
961,0.98547584
962,0.97764206
963,0.98547584
964,0.98547584
965,0.97782034
966,0.97764206
967,0.98547584
968,0.98547584
969,0.98547584
970,0.98547584
971,0.98547584
972,0.98547584
973,0.98547584
974,0.98547584
975,0.975777
976,0.98547584
977,0.98547584
978,0.98547584
979,0.9850315
980,0.9740724
981,0.9850315
982,0.9850315
983,0.9889043
984,0.9850315
985,0.97764206
986,0.98547584
987,0.98547584
988,0.95601684
989,0.9627903
990,0.975777
991,0.9850315
992,0.9850315
