ID,PZA
1,0.9664279
2,0.13678284
3,0.5450491
4,0.25582668
5,0.8142293
6,0.5450491
7,0.79549426
8,0.924997
9,0.8376354
10,0.96247613
11,0.9664279
12,0.20940194
13,0.20940194
14,0.47991452
15,0.8147269
16,0.88783914
17,0.98197615
18,0.25582668
19,0.9568578
20,0.98121315
21,0.9568578
22,0.25582668
23,0.9726256
24,0.9226785
25,0.4925523
26,0.884485
27,0.8143338
28,0.5450491
29,0.16307144
30,0.78488415
31,0.7742009
32,0.92691505
33,0.051406845
34,0.9664279
35,0.3149025
36,0.9226785
37,0.79549426
38,0.9568578
39,0.8142293
40,0.9226785
41,0.26954094
42,0.15785947
43,0.5057537
44,0.98364323
45,0.8142293
46,0.8541521
47,0.9568578
48,0.25582668
49,0.1908052
50,0.55868375
51,0.98090315
52,0.76000935
53,0.211259
54,0.8960137
55,0.9752872
56,0.35018772
57,0.7742009
58,0.756064
59,0.29790482
60,0.78469414
61,0.7494284
62,0.8591317
63,0.6265761
64,0.9098056
65,0.9780738
66,0.88783914
67,0.81373334
68,0.9226785
69,0.34120694
70,0.051406845
71,0.756064
72,0.69592375
73,0.8009083
74,0.8960137
75,0.9774754
76,0.3149025
77,0.211259
78,0.20940194
79,0.20940194
80,0.9726256
81,0.9774754
82,0.9639718
83,0.38806468
84,0.9726256
85,0.9439401
86,0.8582561
87,0.20940194
88,0.23148288
89,0.9582701
90,0.46264935
91,0.9226785
92,0.20940194
93,0.25582668
94,0.95907587
95,0.4240771
96,0.4240771
103,0.8591317
123,0.12561497
126,0.20940194
131,0.20940194
132,0.7969815
144,0.9497472
145,0.9278613
146,0.27622437
147,0.9813379
148,0.36431935
149,0.7803888
150,0.17467523
151,0.98346436
152,0.979155
153,0.98364323
154,0.7803888
155,0.98364323
156,0.9427681
157,0.84755725
158,0.27622437
159,0.3828449
160,0.7770202
161,0.34293
162,0.20164698
163,0.07425957
164,0.98621583
165,0.40554675
166,0.8853816
167,0.40554675
168,0.46944624
169,0.96308565
170,0.20164698
171,0.3828449
172,0.74707013
173,0.84359217
175,0.17315075
181,0.7969815
183,0.30617666
184,0.7803888
185,0.20164698
186,0.27622437
187,0.45784438
188,0.9726256
189,0.98816943
190,0.40554675
191,0.27622437
192,0.93419796
193,0.38353828
194,0.38353828
195,0.978872
196,0.22957498
197,0.91458935
199,0.98588276
200,0.22957498
201,0.98364323
202,0.29790482
204,0.9752872
205,0.98364323
206,0.9897664
207,0.98784816
208,0.67483306
209,0.9859278
211,0.9859278
212,0.9236132
213,0.96498245
214,0.98101705
215,0.9680998
217,0.83977044
218,0.92784697
219,0.9506862
220,0.98784816
221,0.25582668
222,0.9015085
223,0.9255866
224,0.98160017
225,0.98784816
226,0.98784816
227,0.6145067
228,0.93012094
229,0.98784816
230,0.98924273
231,0.92987823
232,0.22957498
233,0.9926137
234,0.3834516
236,0.98784816
237,0.98927003
238,0.92784697
239,0.83977044
240,0.9888937
241,0.98927003
242,0.98323905
243,0.98323905
244,0.98323905
245,0.98323905
246,0.9774754
247,0.98323905
248,0.9897664
249,0.9926137
250,0.98323905
251,0.88783914
252,0.98323905
253,0.98784816
254,0.98588276
255,0.98323905
256,0.14578122
258,0.9378301
259,0.97434187
260,0.9897664
261,0.98780465
262,0.7895919
263,0.6652425
264,0.9162064
265,0.9821453
266,0.97171366
267,0.98784816
268,0.9926137
269,0.98784816
271,0.98927003
272,0.98323905
273,0.98364323
274,0.98959446
275,0.9909497
276,0.9926137
277,0.9909497
278,0.9822673
279,0.99050677
280,0.94580764
281,0.9897664
282,0.98784816
283,0.98323905
284,0.98323905
285,0.98784816
286,0.98598516
287,0.98323905
288,0.98323905
289,0.97991836
290,0.97827864
291,0.98107797
292,0.98784816
293,0.98323905
294,0.9727393
295,0.989394
296,0.986604
297,0.98784816
298,0.9859278
299,0.98784816
300,0.9821453
301,0.98323905
302,0.87963766
303,0.98588276
304,0.98959446
305,0.9859278
306,0.9926137
307,0.986604
308,0.98323905
309,0.87963766
310,0.98784816
311,0.9859278
312,0.9727393
313,0.98588276
314,0.9821453
315,0.98784816
316,0.9787572
317,0.98588276
318,0.98323905
319,0.98477745
320,0.9773366
321,0.98784816
322,0.98323905
323,0.98323905
324,0.98323905
325,0.9851008
326,0.98323905
327,0.98816943
328,0.9821453
329,0.9821453
330,0.98784816
331,0.98643273
332,0.98588276
333,0.96971816
334,0.9821453
335,0.98784816
336,0.9926137
337,0.98927003
338,0.9923821
339,0.98784816
340,0.9926137
341,0.9909497
342,0.98323905
343,0.987502
344,0.98951423
345,0.98784816
346,0.9926137
347,0.9882951
348,0.9897664
349,0.98364323
350,0.9845387
351,0.9926137
352,0.9667359
353,0.98784816
354,0.9821453
355,0.98323905
356,0.987502
357,0.9817722
358,0.98323905
359,0.98784816
360,0.98323905
361,0.98588276
362,0.98323905
364,0.9821453
365,0.98323905
366,0.98588276
367,0.9821453
368,0.9884674
369,0.98784816
370,0.9286162
371,0.98959446
372,0.9788942
373,0.98784816
374,0.9926137
375,0.98816943
376,0.98784816
377,0.98784816
378,0.98444855
379,0.986604
380,0.9162064
381,0.98588276
382,0.98927003
383,0.98588276
384,0.98784816
385,0.9859278
386,0.986604
387,0.98784816
388,0.98160017
389,0.9897664
390,0.98784816
391,0.9774754
392,0.92175525
393,0.98784816
394,0.96203184
395,0.98771477
396,0.98784816
397,0.9897664
398,0.9926137
399,0.9926137
400,0.98784816
401,0.9821453
402,0.9926137
403,0.9821453
404,0.9926137
405,0.98323905
406,0.98784816
407,0.9926137
408,0.98784816
409,0.98323905
410,0.98323905
411,0.9926137
412,0.98784816
413,0.98364323
415,0.9859278
416,0.97718686
417,0.9859278
418,0.98927003
419,0.98784816
420,0.98784816
421,0.98784816
422,0.98364323
423,0.9821453
424,0.98784816
425,0.98784816
426,0.98588276
427,0.98323905
428,0.9926137
429,0.97991836
430,0.98959446
431,0.98323905
432,0.98588276
433,0.98621583
435,0.9727393
436,0.9804325
437,0.9859278
438,0.98346436
439,0.98927003
440,0.98784816
441,0.9821453
442,0.98784816
443,0.98323905
444,0.98780465
445,0.98927003
446,0.98323905
447,0.9859278
448,0.98364323
449,0.98784816
450,0.98323905
451,0.98927003
452,0.98364323
453,0.6872652
454,0.98784816
455,0.98784816
456,0.98927003
457,0.9821453
458,0.98323905
459,0.98784816
460,0.98927003
461,0.9878088
