ID,OFLX
1,0.98450005
2,0.9886624
3,0.9896277
4,0.9958152
5,0.99148774
6,0.9896277
7,0.9817124
8,0.9933755
9,0.9912305
10,0.9741532
11,0.9862622
12,0.9789605
13,0.99361414
14,0.9357379
15,0.9944423
16,0.9946104
17,0.9585335
18,0.99392927
19,0.9886594
20,0.9451254
21,0.9920032
22,0.9958152
23,0.99051017
24,0.9912305
25,0.9896277
26,0.9652551
27,0.99378717
28,0.99029046
29,0.9933134
30,0.9933915
31,0.9958152
32,0.07022829
33,0.70676893
34,0.9582973
35,0.9912723
36,0.9946104
37,0.9817124
38,0.9933134
39,0.99148774
40,0.98625666
41,0.9438091
42,0.9873245
43,0.38588405
44,0.99197024
45,0.99075985
46,0.85019
47,0.99576557
48,0.9958152
49,0.9876988
50,0.98784196
51,0.95090747
52,0.9946104
53,0.9862238
54,0.8765685
55,0.9933134
56,0.9841945
57,0.9958152
58,0.9958152
59,0.9958152
60,0.94617707
61,0.9803391
62,0.9716091
63,0.9917645
64,0.9898099
65,0.95093083
66,0.9914949
67,0.9903742
68,0.9946104
69,0.3504368
70,0.99178094
71,0.98555934
72,0.99171317
73,0.9958152
74,0.97886866
75,0.9931416
76,0.9909956
77,0.9862238
78,0.9944423
79,0.9789605
80,0.99576557
81,0.9933134
82,0.98575914
83,0.9287303
84,0.99576557
85,0.96983904
86,0.99129605
87,0.678504
88,0.9910314
89,0.96487594
90,0.98618746
91,0.9679951
92,0.97896427
93,0.97073054
94,0.35816267
95,0.9890695
96,0.98669136
97,0.9933915
98,0.9932412
99,0.96805197
100,0.97148716
101,0.9946104
102,0.9952297
103,0.9662384
104,0.9876988
105,0.5654763
106,0.99392927
107,0.99029046
108,0.75001484
109,0.96739334
110,0.9946104
111,0.97148716
112,0.9946104
113,0.9914949
114,0.8252009
115,0.76976234
116,0.95578873
117,0.5654763
118,0.99392927
119,0.99178094
120,0.9933915
121,0.3295147
122,0.99576557
123,0.969357
124,0.43123862
125,0.96654063
126,0.99029046
127,0.503291
128,0.99392927
129,0.91339195
130,0.13930245
131,0.99029046
132,0.96654063
133,0.9813353
134,0.91339195
135,0.99029046
136,0.99029046
137,0.9958152
138,0.97145915
139,0.97148716
140,0.9938671
141,0.9958152
142,0.9803694
143,0.99029046
144,0.99460936
145,0.98972625
146,0.96339136
147,0.99576557
148,0.48705468
149,0.9518292
150,0.61221266
151,0.9678835
152,0.9937401
153,0.99576557
154,0.9518292
155,0.99576557
156,0.9933134
157,0.9836977
158,0.6518326
159,0.6967971
160,0.97374016
161,0.9912752
162,0.93133575
163,0.94418097
164,0.43763524
165,0.9637782
166,0.42783326
167,0.9758622
168,0.71608686
169,0.66327167
170,0.93133575
171,0.6967971
172,0.8917192
173,0.9654691
174,0.9946104
175,0.5884146
176,0.99029046
177,0.85822046
178,0.7221878
179,0.97148716
180,0.98865324
181,0.96654063
182,0.97148716
183,0.98393345
184,0.92504287
185,0.93133575
186,0.96339136
187,0.8154049
188,0.9847163
189,0.9946104
190,0.9637782
191,0.96339136
192,0.9936458
193,0.71889246
194,0.71889246
195,0.9928451
196,0.9928403
197,0.9849997
198,0.99576557
200,0.77751476
202,0.9958152
204,0.99576557
206,0.9919552
208,0.96889895
212,0.9923883
213,0.9869871
215,0.9881903
216,0.8557781
217,0.9618495
218,0.5908423
219,0.9944423
220,0.9958152
221,0.9797553
222,0.98987794
224,0.9958152
227,0.62962484
228,0.99521446
231,0.93863803
232,0.9958152
234,0.9931733
235,0.8356776
236,0.9912305
238,0.5908423
239,0.9944423
240,0.90051734
242,0.9933467
243,0.99052495
244,0.99029046
245,0.9933467
247,0.9923563
251,0.9946104
256,0.30301544
257,0.7960639
258,0.856122
259,0.94348645
262,0.8403212
263,0.1406095
264,0.9958152
266,0.96505207
267,0.9914949
270,0.60204476
271,0.99361414
272,0.9923563
278,0.99052495
279,0.9731014
280,0.9896438
281,0.9919552
287,0.9946104
289,0.96066463
290,0.9884371
296,0.963589
302,0.99127406
307,0.9932412
316,0.98435104
319,0.9933467
320,0.9687858
325,0.9958152
333,0.9380476
345,0.99043876
352,0.8120707
356,0.9895084
363,0.9919552
372,0.99157166
380,0.99576557
381,0.89543855
388,0.9930148
392,0.9859482
398,0.9938671
413,0.99244565
422,0.99244565
431,0.9946104
455,0.99576557
467,0.98940116
483,0.9618495
485,0.98903555
488,0.9958152
498,0.98667616
503,0.995669
509,0.9684106
510,0.9914949
524,0.99576557
541,0.9919552
543,0.9937882
549,0.9958152
554,0.60204476
559,0.9930148
565,0.9958152
567,0.99242896
576,0.988596
579,0.74670917
588,0.9958152
598,0.7901644
599,0.98495954
601,0.9930148
603,0.9934244
628,0.9800781
631,0.9958152
632,0.99576557
633,0.94140714
634,0.98994946
635,0.9812428
636,0.9914949
637,0.9958152
638,0.99454665
639,0.51681423
640,0.98741895
641,0.82201767
642,0.9807438
643,0.98780304
644,0.99153733
645,0.9946104
646,0.9867231
647,0.9946104
648,0.9913668
649,0.9847163
650,0.9958152
651,0.88699424
652,0.9958152
653,0.99137384
654,0.98506016
655,0.72299796
656,0.9938671
657,0.9867231
658,0.9958152
659,0.85340506
660,0.9929213
661,0.98522043
662,0.9946104
663,0.98707795
664,0.98521113
665,0.9933915
666,0.91531706
667,0.9859482
668,0.99517584
669,0.99571973
670,0.956904
671,0.37944442
672,0.99244565
673,0.5228778
674,0.16074157
675,0.68606496
676,0.65301406
677,0.9933915
678,0.98992854
679,0.9914949
680,0.9939388
681,0.9873245
682,0.99113464
683,0.99129605
684,0.42014414
685,0.7164488
686,0.93701476
687,0.98741895
688,0.98741895
689,0.42014414
692,0.7763135
693,0.99521446
694,0.04211391
695,0.9914949
696,0.99576557
697,0.9777231
698,0.31066787
699,0.9424175
700,0.95649266
701,0.9958152
702,0.38631222
703,0.9914949
704,0.9885789
705,0.9946104
706,0.9946104
707,0.9734693
708,0.9862622
709,0.9690091
710,0.58474034
711,0.9914949
712,0.84691614
713,0.9946104
714,0.9912305
715,0.9946104
716,0.9946104
717,0.8660882
718,0.9946104
719,0.99576557
720,0.9653373
721,0.9923848
722,0.9933915
723,0.17768253
724,0.99392927
725,0.76223266
726,0.73731405
727,0.9946104
728,0.82924473
729,0.99029046
730,0.99029046
731,0.9933134
732,0.9009991
733,0.986413
734,0.43385926
735,0.9887207
736,0.9946104
737,0.37976515
738,0.4934467
739,0.43515417
740,0.9946104
741,0.80059034
742,0.9933915
743,0.9946104
744,0.9914949
745,0.9914949
746,0.98992854
747,0.98555934
748,0.9914949
749,0.9933467
750,0.98578393
751,0.9933915
752,0.2834232
753,0.9886861
754,0.7294168
755,0.90224624
756,0.9944423
757,0.11965244
758,0.9920032
759,0.99244565
760,0.99051064
761,0.92891914
762,0.9828524
763,0.82585996
764,0.9903742
765,0.82750183
766,0.9899783
767,0.94348645
768,0.67089295
769,0.9946104
770,0.9932748
771,0.9946104
772,0.9914949
773,0.9914949
774,0.98741895
775,0.95599735
