ID,EMB
1,0.18963166068165413
2,0.22257631669591638
3,0.2789806581551078
4,0.24336136547594076
5,0.16900399727566762
6,0.2789806581551078
7,0.7218775115079753
8,0.6299706359860091
9,0.4214609460249534
10,0.45262104086116106
11,0.29699987675518774
12,0.4534064349918523
13,0.7670949478706639
14,0.6276859603401679
15,0.7519179232726296
16,0.20221232994928998
17,0.9809825752892384
18,0.13999519099037702
19,0.4040323868331931
20,0.9967111143400815
21,0.2035169140080768
22,0.24336136547594076
23,0.5598107483772957
24,0.9760374458778449
25,0.21382155900127423
26,0.9047967753852185
27,0.9887642111315329
28,0.942953794892468
29,0.4621699078086707
30,0.39989282379556845
31,0.9346174665594089
32,0.6557147495410076
33,0.20599999161713847
34,0.5677236243260572
35,0.07456633846161038
36,0.9918744433770619
37,0.7218775115079753
38,0.9221604403689438
39,0.16900399727566762
40,0.9778167761206689
41,0.6215955527622623
42,0.2721571592794591
43,0.5559176421896126
44,0.9959127874267516
45,0.18499222486878772
46,0.29910137109439316
47,0.9099515746454762
48,0.24336136547594076
49,0.27728701153415625
50,0.04176703855811918
51,0.981240636673428
52,0.9286353735092487
53,0.01863641297029742
54,0.24196391269597511
55,0.9840196932962884
56,0.22322748456917021
57,0.9346174665594089
58,0.7859831381612776
59,0.946755553871405
60,0.11420129051601073
61,0.42245268830005767
62,0.5549098144404456
63,0.3831901834120465
64,0.31896906180169626
65,0.9826661487113166
66,0.2747756395457157
67,0.2327599418210286
68,0.9918744433770619
69,0.295986467931144
70,0.31742785877248
71,0.48912285968140623
72,0.9416413765600914
73,0.24891358635482252
74,0.5506511502365607
75,0.8347659056505363
76,0.1690755802788055
77,0.01863641297029742
78,0.7431867458853547
79,0.4807350894144622
80,0.977963013517247
81,0.9888814040595696
82,0.9354035714608333
83,0.03029820042818224
84,0.9754678056041676
85,0.0520373627089532
86,0.9719167784956793
87,0.5161434963651667
88,0.23992053065678398
89,0.475677214145417
90,0.06756100407832251
91,0.98991226674772
92,0.6063537127292762
93,0.14313049936036962
94,0.18460690306555327
95,0.35991914184623836
96,0.5352966863598055
103,0.6839428252747058
123,0.0417955870917998
126,0.6250380893591748
131,0.6250380893591748
132,0.07367464828595727
144,0.6958458749683903
145,0.3398883667618154
146,0.9747867764527625
147,0.9867727317650282
148,0.7591171603326679
149,0.7389851422154858
150,0.5994944146233065
151,0.9238668239212078
152,0.9898205292319453
153,0.9944226071446514
154,0.7389851422154858
155,0.9944226071446514
156,0.9785425464284565
157,0.9455497891970988
158,0.8045087532324203
159,0.37022005295301513
160,0.6243393585687357
161,0.2876273006890113
162,0.41285098872244913
163,0.3262197137866833
164,0.9795266130450726
165,0.8293081570350717
166,0.5691185784127509
167,0.392730472906605
168,0.7974994845902487
169,0.7886350608831204
170,0.41285098872244913
171,0.3108443802050347
172,0.726245836810673
173,0.9187539177049802
175,0.34962478090254184
181,0.07367464828595727
183,0.5896722766303613
184,0.6847739272250233
185,0.41285098872244913
186,0.9747867764527625
187,0.31353527224384614
188,0.9549009597628209
189,0.9948519740500719
190,0.8293081570350717
191,0.9747867764527625
192,0.9798333901667956
193,0.0363996109897813
194,0.0363996109897813
195,0.9886245605424787
196,0.716021520024811
197,0.5686879186533477
198,0.942568676025415
199,0.9886541363311275
200,0.056785965390435296
201,0.9854660576588822
202,0.9447496365822093
203,0.9936118513134501
204,0.942568676025415
205,0.9944260550233583
206,0.9960971416792922
207,0.9950992012486314
208,0.47075198693143727
209,0.995359759642801
210,0.9940147635517562
211,0.995359759642801
212,0.4365705397488178
213,0.5471442557479216
214,0.973395140504449
215,0.9580800033937766
216,0.9968194631652342
217,0.10102451514280247
218,0.9750342357576346
219,0.976727523629134
220,0.9962878953965965
221,0.05774378168290005
222,0.32894802172698595
223,0.5183450390165033
224,0.9817852977480552
225,0.9939363971596925
226,0.9937517705277227
227,0.3369509163337057
228,0.9825763716429072
229,0.9943979677853836
230,0.9935683106427046
231,0.7864684293452027
232,0.7496542656078731
233,0.9990280674982279
234,0.6381583309222072
235,0.948998975826548
236,0.9917180713649119
237,0.9913374123936376
238,0.9750342357576346
239,0.4144052115315466
240,0.9996222562989794
241,0.9957806252950043
242,0.9824374580211718
243,0.9972612181765032
244,0.9079853165887474
245,0.9824374580211718
246,0.9927067288181184
247,0.9818262419191576
248,0.9932802065460782
249,0.999149696125401
250,0.9902175716593594
251,0.14558601693716786
252,0.9935861729613602
253,0.9943979677853836
254,0.9909835911899287
255,0.9902175716593594
256,0.1080686022907219
257,0.9211583246762043
258,0.7358744764817886
259,0.9396354641881499
260,0.9941106705494025
261,0.9951309622470604
262,0.4714090719143672
263,0.5673118220368925
264,0.9939970590607182
265,0.9946938152115304
266,0.9962983225522946
267,0.9945302865130381
268,0.9993569732488408
269,0.9936826037329223
270,0.07895409378035716
271,0.9928823253847664
272,0.9818262419191576
273,0.9937794858342353
274,0.9831206128671174
275,0.9946875479244708
276,0.9993569732488408
277,0.9946875479244708
278,0.9903266067431298
279,0.9680146758909525
280,0.2680979620010792
281,0.9960971416792922
282,0.9943979677853836
283,0.9935861729613602
284,0.9935861729613602
285,0.9943979677853836
286,0.9788256226198007
287,0.9867821340958761
288,0.9935861729613602
289,0.9870718789307001
290,0.9902175383215368
291,0.991649183078399
292,0.990031019577127
293,0.9821014542812563
294,0.9865722573069625
296,0.9839934538148718
297,0.9959784569833862
298,0.9942657431636324
299,0.9916533769340184
300,0.993563591407297
301,0.9935861729613602
302,0.9547861120968607
303,0.9919510342751935
304,0.9852034328191275
305,0.9946988895980451
306,0.9991592792566533
307,0.9963186543996266
308,0.9935861729613602
309,0.9859171183366222
310,0.9963757371609239
311,0.9961086464737418
312,0.9865722573069625
313,0.987734244711842
314,0.9950947860516789
315,0.9943979677853836
316,0.9870764461692558
317,0.9909835911899287
318,0.9935861729613602
319,0.985402830778861
320,0.5552356254179349
321,0.9936826037329223
322,0.9935861729613602
323,0.9930627420688845
324,0.9935861729613602
325,0.8161468049139099
326,0.9808542922046355
327,0.9894412142348324
328,0.985862260321789
329,0.9950947860516789
330,0.9925773065498987
331,0.9894811957560186
332,0.9909835911899287
333,0.9971460474920955
334,0.9950947860516789
335,0.9943979677853836
336,0.9988133010144766
337,0.9949699619204107
338,0.9955870894579393
339,0.9935299119815301
340,0.999149696125401
341,0.9946875479244708
342,0.9935861729613602
343,0.9951934444603027
344,0.9960284347133876
345,0.9893448364337456
346,0.9990280674982279
347,0.9946455725056299
348,0.9912221602667263
349,0.9936291207144011
350,0.9964978040153025
351,0.998524925287261
352,0.8955697177772266
353,0.9943979677853836
354,0.9926019265369367
355,0.9935861729613602
356,0.9868014268214108
357,0.9977693335710481
358,0.9887091029555507
359,0.9945302865130381
360,0.9639447180466544
361,0.9965716407120312
362,0.9887091029555507
363,0.9941106705494025
364,0.9950947860516789
365,0.9908604877596145
366,0.9909835911899287
367,0.9866455262223066
368,0.9983217434760785
