ID,PZA
1,0.9233261064464062
2,0.0384911072085642
3,0.05294828440217763
4,0.20761901436108207
5,0.6505758805756235
6,0.05294828440217763
7,0.9074873495922835
8,0.47811128738501146
9,0.9208918781654938
10,0.9573881976460297
11,0.9454230554424343
12,0.41671340516362826
13,0.3015980947559328
14,0.16602013403188326
15,0.38699681282202464
16,0.8561526546622534
17,0.9807780609701642
18,0.23962508571613492
19,0.7726640802717141
20,0.9715518189173491
21,0.891565283678124
22,0.20761901436108207
23,0.9805878460527565
24,0.9868631791157428
25,0.1138200961127944
26,0.9281866262525773
27,0.7975104489748029
28,0.2316472576522842
29,0.1611583032033999
30,0.5424025255172604
31,0.07615408433076794
32,0.03026998380075149
33,0.039631143946006496
34,0.9423568146165527
35,0.1794633723570362
36,0.9873751359531218
37,0.9074873495922835
38,0.9881148764384455
39,0.6505758805756235
40,0.9760663268146729
41,0.06997506667829091
42,0.005749320723766845
43,0.09782564760315039
44,0.9931545520932451
45,0.6701648090494559
46,0.2534946185490296
47,0.9445913882845773
48,0.20761901436108207
49,0.09641241997268153
50,0.06788000025151711
51,0.9897884544008856
52,0.4695302187990782
53,0.084560625181781
54,0.23229684288084737
55,0.9735078289430736
56,0.3798813468709275
57,0.07615408433076794
58,0.44496453419630777
59,0.4392690894129894
60,0.2560842557927545
61,0.030011432202915467
62,0.9562316420261285
63,0.010213814768109246
64,0.9237420334159715
65,0.9770756838758126
66,0.9032054182259159
67,0.8515092791609061
68,0.9873751359531218
69,0.31287587566388453
70,0.04373980601660585
71,0.4741004966167257
72,0.12693815519878146
73,0.4725757026174289
74,0.2877165300433031
75,0.8418720561146475
76,0.10458979802504566
77,0.084560625181781
78,0.2688505702732415
79,0.438089120290198
80,0.9772543670147484
81,0.9877087015038474
82,0.9719236485533266
83,0.022852336589626435
84,0.9752293879645508
85,0.5228052822019823
86,0.6704853581348296
87,0.275991403003631
88,0.14815899697809998
89,0.9405025128581603
90,0.027844223784939157
91,0.9619208431494594
92,0.48894438104466514
93,0.11100283176318057
94,0.939541889712063
95,0.354872982714666
96,0.22495089617599107
103,0.9570467975911402
123,0.05272711028230177
126,0.3418416599444028
131,0.3418416599444028
132,0.27270768675110674
144,0.658539334867852
145,0.43717979890887976
146,0.010986263367151878
147,0.8922315947823766
148,0.019343391465532368
149,0.09453724224108272
150,0.05712969362097416
151,0.9606467688372203
152,0.968139510969084
153,0.9817231252448355
154,0.09453724224108272
155,0.9817231252448355
156,0.915832710655985
157,0.6511757187659181
158,0.005748971184444891
159,0.004963589795875602
160,0.42311285775222307
161,0.03896635110081666
162,0.02470336054992237
163,0.0016643469431097424
164,0.9291281169501117
165,0.5594423557904036
166,0.6541665616695703
167,0.05496948354237901
168,0.07745146081634348
169,0.7262762090497992
170,0.02470336054992237
171,0.0049328265239448705
172,0.14864722651661952
173,0.9740930169378031
175,0.08245412151373498
181,0.27270768675110674
183,0.03366018014480999
184,0.09400376764037272
185,0.02470336054992237
186,0.010986263367151878
