ID,EMB
1,0.5534243329817832
2,0.0944423800701639
3,0.5397099310834467
4,0.13543877438457252
5,0.42864584716593485
6,0.5397099310834467
7,0.9066932027109891
8,0.8710811723096338
9,0.6694144586524037
10,0.7269477534876012
11,0.8374891334435411
12,0.18931317895290836
13,0.3830763944109804
14,0.9283314943356836
15,0.8379776762506151
16,0.6554974213398914
17,0.9671821215750684
18,0.14560642014864142
19,0.6599768287908233
20,0.9737961806265327
21,0.8912707941884644
22,0.13543877438457252
23,0.8660227083714037
24,0.9576651439651787
25,0.5083779759523646
26,0.9422437412111538
27,0.9647088844828648
28,0.9421124903913797
29,0.7211423384539064
30,0.2797733550376705
31,0.8704115843476292
32,0.7735095049556775
33,0.4154943324658322
34,0.42892314518942704
35,0.06745295098196767
36,0.9712280210287741
37,0.9066932027109891
38,0.9293742899936406
39,0.42864584716593485
40,0.9611415788857256
41,0.6521073251585633
42,0.16872185057288727
43,0.29005362389357026
44,0.9745447443980967
45,0.6904780906555223
46,0.7515533561297358
47,0.9297131167972554
48,0.13543877438457252
49,0.08942996389336098
50,0.08019395139465263
51,0.9612806766883164
52,0.8672843273285945
53,0.36551341637802215
54,0.14298144469993088
55,0.9666605593793817
56,0.08242408596943002
57,0.8704115843476292
58,0.8188311294766236
59,0.6119373294387351
60,0.148697802126374
61,0.4743453581051258
62,0.9086254532433977
63,0.5426459017524352
64,0.8001283185982707
65,0.9642270089857715
66,0.702726874955838
67,0.7394093247331389
68,0.9712280210287741
69,0.0856278250777226
70,0.20615674036566106
71,0.6435738422079539
72,0.9120233209459113
73,0.3862998683040692
74,0.2765505458504292
75,0.9391839387023581
76,0.1188915338053422
77,0.36551341637802215
78,0.24095555688567713
79,0.27877845095713705
80,0.9626756801081419
81,0.9712221151879282
82,0.9559387755319342
83,0.2692913234878282
84,0.9510587902879629
85,0.3594317497542208
86,0.955762128569756
87,0.0979921978751536
88,0.18290297865705182
89,0.9439521093968323
90,0.46577002728744177
91,0.9703351947340582
92,0.4449147945991661
93,0.06784444152956252
94,0.6064875650420916
95,0.30350028342277935
96,0.34786298427106
103,0.5008756130081327
123,0.07804462879214734
126,0.4849910914743108
131,0.4849910914743108
132,0.12238734915043092
144,0.8861759382310268
145,0.8054294684131029
146,0.929625902012004
147,0.9692800542178861
148,0.8709366112376028
149,0.5137775830337417
150,0.7271978245641522
151,0.959631148787233
152,0.9739903374336818
153,0.9742685222965896
154,0.5137775830337417
155,0.9742685222965896
156,0.962713136576188
157,0.916070651016001
158,0.6695770574181495
159,0.4732297988313557
160,0.928943188750939
161,0.8274127204053049
162,0.3930766154849848
163,0.259511889766449
164,0.9617766592318636
165,0.6193280434164815
166,0.48606554703338856
167,0.41433773641048727
168,0.5485029052230279
169,0.8846024765896056
170,0.3930766154849848
171,0.3124934363500119
172,0.4882666954900881
173,0.9045143501809005
175,0.16193437796645485
181,0.12238734915043092
183,0.40766313863871895
184,0.3987985788414065
185,0.3930766154849848
186,0.929625902012004
187,0.48842764700910263
